timestamps,delta_absolute_1,delta_absolute_2,delta_absolute_3,delta_absolute_4,theta_absolute_1,theta_absolute_2,theta_absolute_3,theta_absolute_4,alpha_absolute_1,alpha_absolute_2,alpha_absolute_3,alpha_absolute_4,beta_absolute_1,beta_absolute_2,beta_absolute_3,beta_absolute_4,gamma_absolute_1,gamma_absolute_2,gamma_absolute_3,gamma_absolute_4,delta_relative_1,delta_relative_2,delta_relative_3,delta_relative_4,theta_relative_1,theta_relative_2,theta_relative_3,theta_relative_4,alpha_relative_1,alpha_relative_2,alpha_relative_3,alpha_relative_4,beta_relative_1,beta_relative_2,beta_relative_3,beta_relative_4,gamma_relative_1,gamma_relative_2,gamma_relative_3,gamma_relative_4,delta_session_score_1,delta_session_score_2,delta_session_score_3,delta_session_score_4,theta_session_score_1,theta_session_score_2,theta_session_score_3,theta_session_score_4,alpha_session_score_1,alpha_session_score_2,alpha_session_score_3,alpha_session_score_4,beta_session_score_1,beta_session_score_2,beta_session_score_3,beta_session_score_4,gamma_session_score_1,gamma_session_score_2,gamma_session_score_3,gamma_session_score_4,focused
1569117819.0424500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.195652,0.736264,0.0,,,,,,,,,0
1569117819.0424600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.510204,0.681159,0.0,,,,,0
1569117819.0424700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.693182,0.549451,0.0,,,,,,,,,,,,,,,,,0
1569117819.0424800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.418605,0.861386,0.0,,,,,,,,,,,,,0
1569117819.0424900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.325581,0.631579,0.0,0
1569117819.1438600,,,,,,,,,0.487087,0.15987,0.605441,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1439100,,,,,,,,,,,,,1.03581,0.468824,0.42222,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1439300,0.512922,0.773821,0.775265,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1439500,,,,,0.352477,0.190734,0.659037,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1439700,,,,,,,,,,,,,,,,,1.04845,0.180416,0.435165,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1439900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.107875,0.202375,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1440100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.219723,0.13272,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1440300,,,,,,,,,,,,,,,,,,,,,0.106398,0.443479,0.299213,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1440600,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.115821,0.228956,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.1440800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.113102,0.136735,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.1441000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.23913,0.736264,0.0,,,,,,,,,0
1569117819.1441100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.540816,0.652174,0.0,,,,,0
1569117819.1441300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.715909,0.593407,0.0,,,,,,,,,,,,,,,,,0
1569117819.1441400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.418605,0.871287,0.0,,,,,,,,,,,,,0
1569117819.1441500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.338583,0.644737,0.0,0
1569117819.2455100,,,,,,,,,0.487087,0.162223,0.610595,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2455700,,,,,,,,,,,,,1.03581,0.482785,0.383237,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2455900,0.512922,0.791462,0.805814,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2456100,,,,,0.352477,0.196475,0.660554,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2456300,,,,,,,,,,,,,,,,,1.04845,0.188211,0.433328,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2456500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.105329,0.202153,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2456700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.220349,0.119763,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2456900,,,,,,,,,,,,,,,,,,,,,0.106398,0.448525,0.316883,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2457100,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.113973,0.226798,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.2457400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.111824,0.134404,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.2457600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.23913,0.747253,0.0,,,,,,,,,0
1569117819.2457700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.55102,0.594203,0.0,,,,,0
1569117819.2457800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.738636,0.622222,0.0,,,,,,,,,,,,,,,,,0
1569117819.2457900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.418605,0.871287,0.0,,,,,,,,,,,,,0
1569117819.2458000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.346457,0.644737,0.0,0
1569117819.3471700,,,,,,,,,0.487087,0.162223,0.610595,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3472200,,,,,,,,,,,,,1.03581,0.490153,0.340053,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3472400,0.512922,0.807623,0.829353,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3472600,,,,,0.352477,0.206016,0.662036,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3472800,,,,,,,,,,,,,,,,,1.04845,0.197636,0.428736,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3473100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.102684,0.201012,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3473300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.21849,0.107815,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3473400,,,,,,,,,,,,,,,,,,,,,0.106398,0.45384,0.332644,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3473700,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.113578,0.226289,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.3473900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.111408,0.13224,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.3474200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.23913,0.747253,0.0,,,,,,,,,0
1569117819.3474300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.561224,0.536232,0.0,,,,,0
1569117819.3474400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.747126,0.655556,0.0,,,,,,,,,,,,,,,,,0
1569117819.3474500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.423529,0.871287,0.0,,,,,,,,,,,,,0
1569117819.3474600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.354331,0.644737,0.0,0
1569117819.4488300,,,,,,,,,0.487087,0.161224,0.610595,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4488800,,,,,,,,,,,,,1.03581,0.490629,0.308317,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4489000,0.512922,0.818722,0.836129,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4489200,,,,,0.352477,0.219088,0.665148,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4489400,,,,,,,,,,,,,,,,,1.04845,0.206847,0.426353,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4489600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.100675,0.201306,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4489800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.214945,0.100364,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4490000,,,,,,,,,,,,,,,,,,,,,0.106398,0.45753,0.33837,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4490300,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.115023,0.22825,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.4490500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.111827,0.131709,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.4490700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.23913,0.747253,0.0,,,,,,,,,0
1569117819.4490800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.556701,0.539683,0.0,,,,,0
1569117819.4491000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.770115,0.655556,0.0,,,,,,,,,,,,,,,,,0
1569117819.4491000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.447059,0.871287,0.0,,,,,,,,,,,,,0
1569117819.4491200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.349206,0.631579,0.0,0
1569117819.5504800,,,,,,,,,0.487087,0.145116,0.610595,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5505400,,,,,,,,,,,,,1.03581,0.488063,0.294136,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5505600,0.512922,0.829673,0.835843,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5505800,,,,,0.352477,0.234257,0.668768,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5506000,,,,,,,,,,,,,,,,,1.04845,0.214301,0.428607,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5506200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.0957856,0.201478,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5506400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.210983,0.0972229,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5506600,,,,,,,,,,,,,,,,,,,,,0.106398,0.463295,0.338435,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5506800,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.117609,0.230357,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.5507100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.112327,0.132507,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.5507300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.195652,0.741573,0.0,,,,,,,,,0
1569117819.5507400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.556701,0.507937,0.0,,,,,0
1569117819.5507500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.781609,0.655556,0.0,,,,,,,,,,,,,,,,,0
1569117819.5507600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.458824,0.881188,0.0,,,,,,,,,,,,,0
1569117819.5507700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.357143,0.644737,0.0,0
1569117819.6521400,,,,,,,,,0.487087,0.099156,0.610595,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6521900,,,,,,,,,,,,,1.03581,0.489546,0.292624,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6522100,0.512922,0.848859,0.839395,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6522300,,,,,0.352477,0.255897,0.6757,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6522500,,,,,,,,,,,,,,,,,1.04845,0.220219,0.435669,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6522700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.0845122,0.199815,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6522900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.207639,0.0960856,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6523100,,,,,,,,,,,,,,,,,,,,,0.106398,0.474923,0.338399,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6523400,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.121244,0.232132,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.6523600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.111682,0.133568,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.6523900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.108696,0.741573,0.0,,,,,,,,,0
1569117819.6524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.556701,0.507937,0.0,,,,,0
1569117819.6524100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.823529,0.662921,0.0,,,,,,,,,,,,,,,,,0
1569117819.6524200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.482353,0.881188,0.0,,,,,,,,,,,,,0
1569117819.6524300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.365079,0.653333,0.0,0
1569117819.7538000,,,,,,,,,0.487087,0.086536,0.622963,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7538500,,,,,,,,,,,,,1.03581,0.501264,0.298518,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7538700,0.512922,0.873848,0.850496,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7538900,,,,,0.352477,0.2872,0.690501,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7539100,,,,,,,,,,,,,,,,,1.04845,0.232381,0.445666,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7539300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.0786606,0.200182,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7539500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.204402,0.0948374,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7539700,,,,,,,,,,,,,,,,,,,,,0.106398,0.482025,0.338032,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7540000,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.124859,0.233864,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.7540200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.110053,0.133085,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.7540400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0444444,0.752809,0.0,,,,,,,,,0
1569117819.7540500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.625,0.52381,0.0,,,,,0
1569117819.7540700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.847059,0.681818,0.0,,,,,,,,,,,,,,,,,0
1569117819.7540700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.517647,0.91,0.0,,,,,,,,,,,,,0
1569117819.7540900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.505376,0.666667,0.0,0
1569117819.8554500,,,,,,,,,0.487087,0.11986,0.645738,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8555100,,,,,,,,,,,,,1.03581,0.531726,0.309244,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8555300,0.512922,0.899108,0.877657,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8555500,,,,,0.352477,0.323108,0.713743,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8555700,,,,,,,,,,,,,,,,,1.04845,0.268841,0.455627,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8555900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.0793484,0.20074,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8556100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.204835,0.0924997,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8556200,,,,,,,,,,,,,,,,,,,,,0.106398,0.477294,0.342416,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8556500,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.126703,0.234768,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.8556800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.11182,0.129576,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.8557000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.133333,0.775281,0.0,,,,,,,,,0
1569117819.8557100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.655172,0.539683,0.0,,,,,0
1569117819.8557200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.882353,0.704545,0.0,,,,,,,,,,,,,,,,,0
1569117819.8557300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.564706,0.93,0.0,,,,,,,,,,,,,0
1569117819.8557400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.533333,0.68,0.0,0
1569117819.9571100,,,,,,,,,0.487087,0.179409,0.684036,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9571600,,,,,,,,,,,,,1.03581,0.583129,0.321689,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9571800,0.512922,0.919512,0.922351,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9572000,,,,,0.352477,0.350819,0.736872,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9572200,,,,,,,,,,,,,,,,,1.04845,0.335914,0.463011,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9572400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.0836961,0.204259,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9572600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.212044,0.0886817,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9572800,,,,,,,,,,,,,,,,,,,,,0.106398,0.460054,0.353587,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9573100,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.124198,0.230684,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117819.9573300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.120008,0.122788,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117819.9573600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.266667,0.820225,0.0,,,,,,,,,0
1569117819.9573700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.712644,0.548387,0.0,,,,,0
1569117819.9573800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.905882,0.761364,0.0,,,,,,,,,,,,,,,,,0
1569117819.9573900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.595238,0.95,0.0,,,,,,,,,,,,,0
1569117819.9574000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.650602,0.693333,0.0,0
1569117820.0587700,,,,,,,,,0.487087,0.224725,0.716696,0.467363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0588200,,,,,,,,,,,,,1.03581,0.639305,0.331042,0.898914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0588400,0.512922,0.925701,0.969907,0.469502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0588600,,,,,0.352477,0.356665,0.744039,0.592013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0588800,,,,,,,,,,,,,,,,,1.04845,0.412834,0.466396,0.849706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0589000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100254,0.0868216,0.207044,0.118338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0589200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354667,0.225532,0.0851939,0.319651,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0589400,,,,,,,,,,,,,,,,,,,,,0.106398,0.436117,0.370914,0.118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0589700,,,,,,,,,,,,,,,,,,,,,,,,,0.0735343,0.117643,0.220499,0.157679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569117820.0589900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365147,0.133886,0.116349,0.285409,,,,,,,,,,,,,,,,,,,,,0
1569117820.0590100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.355556,0.852273,0.0,,,,,,,,,0
1569117820.0590200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.781609,0.564516,0.0,,,,,0
1569117820.0590300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.905882,0.827586,0.0,,,,,,,,,,,,,,,,,0
1569117820.0590400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.595238,0.96,0.0,,,,,,,,,,,,,0
1569117820.0590600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.746988,0.689189,0.0,0
