timestamps,delta_absolute_1,delta_absolute_2,delta_absolute_3,delta_absolute_4,theta_absolute_1,theta_absolute_2,theta_absolute_3,theta_absolute_4,alpha_absolute_1,alpha_absolute_2,alpha_absolute_3,alpha_absolute_4,beta_absolute_1,beta_absolute_2,beta_absolute_3,beta_absolute_4,gamma_absolute_1,gamma_absolute_2,gamma_absolute_3,gamma_absolute_4,delta_relative_1,delta_relative_2,delta_relative_3,delta_relative_4,theta_relative_1,theta_relative_2,theta_relative_3,theta_relative_4,alpha_relative_1,alpha_relative_2,alpha_relative_3,alpha_relative_4,beta_relative_1,beta_relative_2,beta_relative_3,beta_relative_4,gamma_relative_1,gamma_relative_2,gamma_relative_3,gamma_relative_4,delta_session_score_1,delta_session_score_2,delta_session_score_3,delta_session_score_4,theta_session_score_1,theta_session_score_2,theta_session_score_3,theta_session_score_4,alpha_session_score_1,alpha_session_score_2,alpha_session_score_3,alpha_session_score_4,beta_session_score_1,beta_session_score_2,beta_session_score_3,beta_session_score_4,gamma_session_score_1,gamma_session_score_2,gamma_session_score_3,gamma_session_score_4,focused
1569118356.1175400,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.0903785,0.118452,0.0590593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.1175500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.0863887,0.0584654,0.301813,,,,,,,,,,,,,,,,,,,,,0
1569118356.1175700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.461538,0.2,0.139535,,,,,,,,,0
1569118356.1175800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.733333,0.103448,0.0,,,,,0
1569118356.1175900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.22093,0.45045,0.0,,,,,,,,,,,,,,,,,0
1569118356.1176000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.274725,0.248062,0.0,,,,,,,,,,,,,0
1569118356.1176000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.94,0.675,0
1569118356.2189000,,,,,,,,,0.329022,0.26828,-0.0643633,0.274667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2189400,,,,,,,,,,,,,0.767491,-0.0389776,-0.460011,0.579405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2189500,1.09321,0.664976,0.716404,0.390962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2189700,,,,,0.544487,-0.0587597,-0.0284648,-0.123726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2189900,,,,,,,,,,,,,,,,,0.563169,-0.0291131,-0.364876,0.584724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2190000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.201578,0.110802,0.147802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2190200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.0993538,0.0445552,0.298139,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2190300,,,,,,,,,,,,,,,,,,,,,0.449996,0.502502,0.668827,0.193186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2190600,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.0949298,0.12035,0.0590593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.2190700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.101636,0.0554668,0.301813,,,,,,,,,,,,,,,,,,,,,0
1569118356.2190900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.13,0.139535,,,,,,,,,0
1569118356.2191000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.137931,0.0,,,,,0
1569118356.2191100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.472727,0.0,,,,,,,,,,,,,,,,,0
1569118356.2191200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.362637,0.274194,0.0,,,,,,,,,,,,,0
1569118356.2191300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.92,0.675,0
1569118356.3204200,,,,,,,,,0.329022,0.26828,-0.125201,0.217466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3204600,,,,,,,,,,,,,0.767491,-0.0202024,-0.445296,0.585015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3204700,1.09321,0.682685,0.751946,0.336641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3204900,,,,,0.544487,-0.0365556,-0.00422059,-0.129016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3205100,,,,,,,,,,,,,,,,,0.563169,-0.00801911,-0.37115,0.588858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3205300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.194697,0.0917138,0.134249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3205400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.100202,0.0438874,0.312939,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3205500,,,,,,,,,,,,,,,,,,,,,0.449996,0.50555,0.691165,0.176638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3205800,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.096499,0.121176,0.0604543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.3206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.103053,0.0520578,0.31572,,,,,,,,,,,,,,,,,,,,,0
1569118356.3206100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0510204,0.0813954,,,,,,,,,0
1569118356.3206200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.155172,0.0,,,,,0
1569118356.3206300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27381,0.509091,0.0,,,,,,,,,,,,,,,,,0
1569118356.3206400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.370787,0.290323,0.0,,,,,,,,,,,,,0
1569118356.3206500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.92,0.736842,0
1569118356.4219400,,,,,,,,,0.329022,0.26828,-0.177342,0.152586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4219800,,,,,,,,,,,,,0.767491,0.00210832,-0.434301,0.575121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4219900,1.09321,0.701183,0.792493,0.241476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4220100,,,,,0.544487,-0.0123095,0.0260397,-0.114014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4220400,,,,,,,,,,,,,,,,,0.563169,0.0159496,-0.372396,0.59542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4220500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.187449,0.0762319,0.122155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4220600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.101557,0.0421869,0.323182,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4220800,,,,,,,,,,,,,,,,,,,,,0.449996,0.507908,0.711167,0.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4221000,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.0982409,0.121764,0.0661168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.4221200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.104846,0.0486499,0.338646,,,,,,,,,,,,,,,,,,,,,0
1569118356.4221300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0,0.0,,,,,,,,,0
1569118356.4221500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.172414,0.0,,,,,0
1569118356.4221500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.297619,0.545455,0.0,,,,,,,,,,,,,,,,,0
1569118356.4221600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.404494,0.314516,0.00970874,,,,,,,,,,,,,0
1569118356.4221700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.92,0.736842,0
1569118356.5234600,,,,,,,,,0.329022,0.26828,-0.20815,0.103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5235000,,,,,,,,,,,,,0.767491,0.0262145,-0.427123,0.551612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5235200,1.09321,0.716888,0.836138,0.135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5235300,,,,,0.544487,0.0137869,0.0621689,-0.0879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5235600,,,,,,,,,,,,,,,,,0.563169,0.0421419,-0.373616,0.598779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5235700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.180743,0.065685,0.115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5235900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.103513,0.0396727,0.324299,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5236000,,,,,,,,,,,,,,,,,,,,,0.449996,0.507772,0.727367,0.124261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5236300,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.100593,0.122401,0.0743605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.5236400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.10738,0.0448745,0.361503,,,,,,,,,,,,,,,,,,,,,0
1569118356.5236600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0,0.0,,,,,,,,,0
1569118356.5236700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.189655,0.0,,,,,0
1569118356.5236800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.309524,0.581818,0.0,,,,,,,,,,,,,,,,,0
1569118356.5236900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.426966,0.346774,0.038835,,,,,,,,,,,,,0
1569118356.5236900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.9,0.763158,0
1569118356.6249900,,,,,,,,,0.329022,0.26828,-0.20815,0.103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6250300,,,,,,,,,,,,,0.767491,0.0498847,-0.420573,0.551612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6250400,1.09321,0.724548,0.88219,0.135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6250600,,,,,0.544487,0.0416368,0.101317,-0.0879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6250800,,,,,,,,,,,,,,,,,0.563169,0.0703892,-0.379716,0.598779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6250900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.175698,0.0601021,0.115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6251100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.10626,0.0368524,0.324299,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6251200,,,,,,,,,,,,,,,,,,,,,0.449996,0.502382,0.739996,0.124261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6251500,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.104261,0.122562,0.0743605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.6251600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.111398,0.0404877,0.361503,,,,,,,,,,,,,,,,,,,,,0
1569118356.6251800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0,0.0,,,,,,,,,0
1569118356.6251900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.206897,0.0,,,,,0
1569118356.6252000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.321429,0.627273,0.0,,,,,,,,,,,,,,,,,0
1569118356.6252100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.460674,0.368852,0.038835,,,,,,,,,,,,,0
1569118356.6252200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.9,0.763158,0
1569118356.7265100,,,,,,,,,0.329022,0.26828,-0.20815,0.103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7265500,,,,,,,,,,,,,0.767491,0.0714352,-0.410787,0.551612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7265600,1.09321,0.722835,0.933454,0.135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7265800,,,,,0.544487,0.0695581,0.139049,-0.0879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7266000,,,,,,,,,,,,,,,,,0.563169,0.101242,-0.391162,0.598779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7266200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.172498,0.0544588,0.115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7266300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.109632,0.0341532,0.324299,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7266400,,,,,,,,,,,,,,,,,,,,,0.449996,0.49129,0.754522,0.124261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7266700,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.109159,0.121134,0.0743605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.7266900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.117421,0.0357318,0.361503,,,,,,,,,,,,,,,,,,,,,0
1569118356.7267000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0,0.0,,,,,,,,,0
1569118356.7267100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.224138,0.0,,,,,0
1569118356.7267200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.325301,0.672727,0.0,,,,,,,,,,,,,,,,,0
1569118356.7267300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.511628,0.401639,0.038835,,,,,,,,,,,,,0
1569118356.7267400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.853659,0.763158,0
1569118356.8280300,,,,,,,,,0.329022,0.26828,-0.20815,0.103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8280700,,,,,,,,,,,,,0.767491,0.0918258,-0.392731,0.551612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8280800,1.09321,0.71387,0.994039,0.135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8281000,,,,,0.544487,0.0967802,0.17599,-0.0879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8281300,,,,,,,,,,,,,,,,,0.563169,0.134906,-0.403547,0.598779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8281400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.170493,0.0484443,0.115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8281500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.113567,0.0316709,0.324299,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8281700,,,,,,,,,,,,,,,,,,,,,0.449996,0.47566,0.77167,0.124261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8281900,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.11487,0.117323,0.0743605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.8282100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.12541,0.0308919,0.361503,,,,,,,,,,,,,,,,,,,,,0
1569118356.8282200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0,0.0,,,,,,,,,0
1569118356.8282400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.188679,0.0,,,,,0
1569118356.8282400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.313253,0.727273,0.0,,,,,,,,,,,,,,,,,0
1569118356.8282500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.534884,0.429752,0.038835,,,,,,,,,,,,,0
1569118356.8282600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.804878,0.763158,0
1569118356.9295500,,,,,,,,,0.329022,0.26828,-0.267788,0.103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9295900,,,,,,,,,,,,,0.767491,0.114238,-0.359412,0.551612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9296100,1.09321,0.709806,1.07068,0.135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9296200,,,,,0.544487,0.12511,0.22246,-0.0879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9296500,,,,,,,,,,,,,,,,,0.563169,0.171134,-0.409405,0.598779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9296600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.167111,0.0364644,0.115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9296800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.11721,0.0295287,0.324299,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9296900,,,,,,,,,,,,,,,,,,,,,0.449996,0.461882,0.794939,0.124261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9297200,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.120181,0.11275,0.0743605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118356.9297300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.133616,0.0263179,0.361503,,,,,,,,,,,,,,,,,,,,,0
1569118356.9297500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0,0.0,,,,,,,,,0
1569118356.9297600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.245283,0.0,,,,,0
1569118356.9297600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.304878,0.814815,0.0,,,,,,,,,,,,,,,,,0
1569118356.9297800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.569767,0.471074,0.038835,,,,,,,,,,,,,0
1569118356.9297800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.804878,0.763158,0
1569118357.0310800,,,,,,,,,0.329022,0.267951,-0.267788,0.103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0311200,,,,,,,,,,,,,0.767491,0.14127,-0.359412,0.551612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0311300,1.09321,0.729125,1.07068,0.135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0311500,,,,,0.544487,0.158334,0.22246,-0.0879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0311700,,,,,,,,,,,,,,,,,0.563169,0.21081,-0.409405,0.598779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0311800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.15892,0.0364644,0.115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0312000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.118713,0.0295287,0.324299,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0312100,,,,,,,,,,,,,,,,,,,,,0.449996,0.45957,0.794939,0.124261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0312400,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.12347,0.11275,0.0743605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.0312500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.139328,0.0263179,0.361503,,,,,,,,,,,,,,,,,,,,,0
1569118357.0312700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.615385,0.0,0.0,,,,,,,,,0
1569118357.0312800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.245283,0.0,,,,,0
1569118357.0312900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.329268,0.814815,0.0,,,,,,,,,,,,,,,,,0
1569118357.0313000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.616279,0.471074,0.038835,,,,,,,,,,,,,0
1569118357.0313100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.804878,0.763158,0
1569118357.1326000,,,,,,,,,0.329022,0.255024,-0.267788,0.103537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1326400,,,,,,,,,,,,,0.767491,0.170784,-0.359412,0.551612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1326500,1.09321,0.774944,1.07068,0.135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1326700,,,,,0.544487,0.19544,0.22246,-0.0879906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1326900,,,,,,,,,,,,,,,,,0.563169,0.256216,-0.409405,0.598779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1327100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774499,0.142675,0.0364644,0.115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1327200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212564,0.117519,0.0295287,0.324299,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1327400,,,,,,,,,,,,,,,,,,,,,0.449996,0.472355,0.794939,0.124261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1327600,,,,,,,,,,,,,,,,,,,,,,,,,0.1272,0.124384,0.11275,0.0743605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1569118357.1327800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13279,0.143067,0.0263179,0.361503,,,,,,,,,,,,,,,,,,,,,0
1569118357.1327900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.564103,0.0,0.0,,,,,,,,,0
1569118357.1328000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.245283,0.0,,,,,0
